FAMILIA,GRUPO,ARTÍCULO,NOMBRE,IMPORTE
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.271,LABORATORIO. ANÁLISIS CLINICOS: FOSFATASA ACIDA TARTRATO RESISTENTE,19.70 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.272,LABORATORIO. ANÁLISIS CLINICOS: FOSFATASA ACIDA TOTAL,2.33 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.273,LABORATORIO. ANÁLISIS CLINICOS: FOSFATASA ALCALINA,0.47 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.274,LABORATORIO. ANÁLISIS CLINICOS: FOSFATASA ALCALINA ANTIFOSFATASA ALCALINA. FAAFA,52.95 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.275,LABORATORIO. ANÁLISIS CLINICOS: FOSFATASA ALCALINA GRANULOCITICA. FAG,37.07 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.276,LABORATORIO. ANÁLISIS CLINICOS: FOSFATASA ALCALINA ISOENZIMAS,37.07 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.277,LABORATORIO. ANÁLISIS CLINICOS: FOSFATO INORGANICO,0.70 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.278,LABORATORIO. ANÁLISIS CLINICOS: FOSFOLÍPIDOS,0.93 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.279,LABORATORIO. ANÁLISIS CLINICOS: FRAGMENTO F1+2 DE LA PROTROMBINA,18.53 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.280,LABORATORIO. ANÁLISIS CLINICOS: FRUCTOSA,3.49 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.281,LABORATORIO. ANÁLISIS CLINICOS: FRUCTOSAMINA,0.93 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.282,LABORATORIO. ANÁLISIS CLINICOS: G6PD INTRAERITROCITARIA ESTUDIO CUALITATIVO,26.48 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.283,LABORATORIO. ANÁLISIS CLINICOS: GASOMETRÍA ARTERIAL,3.49 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.284,LABORATORIO. ANÁLISIS CLINICOS: GASOMETRÍA VENOSA,3.49 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.285,LABORATORIO. ANÁLISIS CLINICOS: GASTRINA,11.65 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.286,LABORATORIO. ANÁLISIS CLINICOS: GEN DE LA HEMOCROMATOSIS,246.96 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.287,LABORATORIO. ANÁLISIS CLINICOS: GENTAMICINA,11.65 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.288,LABORATORIO. ANÁLISIS CLINICOS: GLOBULINA TRANSPORTADORA DE TIROXINA. TBG,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.289,LABORATORIO. ANÁLISIS CLINICOS: GLUCAGON,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.290,LABORATORIO. ANÁLISIS CLINICOS: GLUCOGENO TINCIÓN PAS (M.O),31.77 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.291,LABORATORIO. ANÁLISIS CLINICOS: GLUCOSA,0.47 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.292,LABORATORIO. ANÁLISIS CLINICOS: GLUCOSA 6 FOSFATO DESHIDROGENASA,0.47 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.293,LABORATORIO. ANÁLISIS CLINICOS: GLUCOSA 6 FOSFATO DESHIDROGENASA INTRA ERITROCITARIA,5.30 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.294,LABORATORIO. ANÁLISIS CLINICOS: GONADOTROPINA CORIONICA TOTAL,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.295,LABORATORIO. ANÁLISIS CLINICOS: GRANULOCITOS (BURST OXIDATIVO) FUNCION,336.76 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.296,LABORATORIO. ANÁLISIS CLINICOS: GRANULOCITOS QUIMIOTAXIS FUNCION,505.14 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.297,LABORATORIO. ANÁLISIS CLINICOS: GRASA (HECES),17.47 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.298,LABORATORIO. ANÁLISIS CLINICOS: GRUPO SANGUINEO,6.62 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.299,LABORATORIO. ANÁLISIS CLINICOS: HAPTOGLOBINA,6.14 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.300,LABORATORIO. ANÁLISIS CLINICOS: HEMOCULTIVO. POR CADA EXTRACCION,19.99 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.301,LABORATORIO. ANÁLISIS CLINICOS: HEMOGLOBINA A2,7.94 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.302,LABORATORIO. ANÁLISIS CLINICOS: HEMOGLOBINA ELECTROFORESIS PH ACIDO,9.27 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.303,LABORATORIO. ANÁLISIS CLINICOS: HEMOGLOBINA ELECTROFORESIS PH ALCALINO,9.27 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.304,LABORATORIO. ANÁLISIS CLINICOS: HEMOGLOBINA ESTUDIO TERMOESTABILIDAD,6.62 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.305,LABORATORIO. ANÁLISIS CLINICOS: HEMOGLOBINA FETAL,7.94 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.306,LABORATORIO. ANÁLISIS CLINICOS: HEMOGLOBINA FETAL PRUEBA DE KLEIHAUER,9.27 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.307,LABORATORIO. ANÁLISIS CLINICOS: HEMOGLOBINA GLICOSILADA HBA1C,8.15 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.308,LABORATORIO. ANÁLISIS CLINICOS: HEMOGLOBINAS INESTABLES,7.94 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.309,LABORATORIO. ANÁLISIS CLINICOS: HEMOGRAMA,5.30 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.310,LABORATORIO. ANÁLISIS CLINICOS: HEMORRAGIAS OCULTAS (HECES),5.13 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.311,LABORATORIO. ANÁLISIS CLINICOS: HEMOSIDERINA (ORINA),37.07 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.312,LABORATORIO. ANÁLISIS CLINICOS: HEMOSIDERINA TINCIÓN DE PERLS (M.O),31.77 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.313,LABORATORIO. ANÁLISIS CLINICOS: HEPARINA CIRCULANTE,6.62 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.314,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS A ANTICUERPOS IGG,6.78 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.315,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS A ANTICUERPOS IGM,6.78 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.316,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS B ANTICUERPOS ANTI-HBC,6.78 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.317,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS B ANTICUERPOS ANTI-HBe,6.78 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.318,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS B ANTICUERPOS ANTI-HBS,5.93 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.319,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS B ANTI-HBC ANTICUERPOS IGM,6.78 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.320,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS B HBE AG,6.78 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.321,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS B HBS AG,6.78 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.322,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS C ANTICUERPOS CONFIRMATORIO,57.61 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.323,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS C CARGA VIRAL,150.89 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.324,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS D ANTI-IV.HD ANTICUERPOS IGM,15.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.325,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS D ANTI-IV.HD ANTICUERPOS IGG,15.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.326,LABORATORIO. ANÁLISIS CLINICOS: HEPATITIS D VHD-AG,15.42 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.327,LABORATORIO. ANÁLISIS CLINICOS: HIDROXIBUTIRATO DESHIDROGENASA (M.O),1.63 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.328,LABORATORIO. ANÁLISIS CLINICOS: HIDROXIPROGESTERONA,13.98 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.329,LABORATORIO. ANÁLISIS CLINICOS: HIDROXIPROLINA (ORINA),17.47 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.330,LABORATORIO. ANÁLISIS CLINICOS: HIERRO,2.34 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.331,LABORATORIO. ANÁLISIS CLINICOS: HOMOVANILICO ACIDO (ORINA),17.47 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.332,LABORATORIO. ANÁLISIS CLINICOS: HORMONA DE CRECIMIENTO,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.333,LABORATORIO. ANÁLISIS CLINICOS: HORMONA ESTIMULANTE DEL TIROIDES,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.334,LABORATORIO. ANÁLISIS CLINICOS: HORMONA FOLICULOESTIMULANTE,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.335,LABORATORIO. ANÁLISIS CLINICOS: HORMONA LUTEINIZANTE,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.336,LABORATORIO. ANÁLISIS CLINICOS: HTLIV.-1 ANTICUERPOS,82.18 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.337,LABORATORIO. ANÁLISIS CLINICOS: INHIBIDOR DEL ACTIVADOR TISULAR DEL PLASMINÓGENO ANTIGENICO.PAI 1,13.24 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.338,LABORATORIO. ANÁLISIS CLINICOS: INHIBIDOR DEL ACTIVADOR TISULAR DEL PLASMINÓGENO FUNCIONAL.PAI 1,10.59 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.339,LABORATORIO. ANÁLISIS CLINICOS: INMUNOGLOBULINA A,7.06 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.340,LABORATORIO. ANÁLISIS CLINICOS: INMUNOGLOBULINA A PIEZA SECRETORA,22.45 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.341,LABORATORIO. ANÁLISIS CLINICOS: INMUNOGLOBULINA D,17.05 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.342,LABORATORIO. ANÁLISIS CLINICOS: INMUNOGLOBULINA E,21.50 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.343,LABORATORIO. ANÁLISIS CLINICOS: INMUNOGLOBULINA G,7.06 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.344,LABORATORIO. ANÁLISIS CLINICOS: INMUNOGLOBULINA M,7.06 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.345,LABORATORIO. ANÁLISIS CLINICOS: INSULINA,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.346,LABORATORIO. ANÁLISIS CLINICOS: LACTATO,2.33 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.347,LABORATORIO. ANÁLISIS CLINICOS: LACTATO (L.BIOLÓGICOS),0.47 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.348,LABORATORIO. ANÁLISIS CLINICOS: LACTATO DESHIDROGENASA,0.47 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.349,LABORATORIO. ANÁLISIS CLINICOS: LACTATO DESHIDROGENASA ISOENZIMAS,9.32 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.350,LABORATORIO. ANÁLISIS CLINICOS: LEUCOCITOS RECUENTO (LCR),13.24 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.351,LABORATORIO. ANÁLISIS CLINICOS: LINFOCITOS PRODUCCIÓN DE CITOQUINAS FUNCIÓN,898.03 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.352,LABORATORIO. ANÁLISIS CLINICOS: LINFOCITOS T CITOQUINAS INTRACELULARES FUNCIÓN,1683.81 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.353,LABORATORIO. ANÁLISIS CLINICOS: LINFOCITOS T EXPRESIÓN MARCADORES DE ACTIVACIÓN FUNCIÓN,1122.54 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.354,LABORATORIO. ANÁLISIS CLINICOS: LINFOCITOS T PROLIFERACIÓN FUNCIÓN,785.78 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.355,LABORATORIO. ANÁLISIS CLINICOS: LIPASA,1.16 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.356,LABORATORIO. ANÁLISIS CLINICOS: LIPOPROTEINA A,6.99 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.357,LABORATORIO. ANÁLISIS CLINICOS: LISOZIMA,42.36 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.358,LABORATORIO. ANÁLISIS CLINICOS: LITIO,1.16 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.359,LABORATORIO. ANÁLISIS CLINICOS: MAGNESIO,1.16 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.360,LABORATORIO. ANÁLISIS CLINICOS: MANGANESO,11.65 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.361,LABORATORIO. ANÁLISIS CLINICOS: MEDULA OSEA MICROSCOPÍA ELECTRONICA DE TRANSMISION,132.38 
III. CENTROS HOSPITALARIOS,III.3 PRUEBAS DIAGNÓSTICAS/TERAPÉUTICAS/LABORATORIO/ANATOMÍA PATOLÓGICA/RADIOTERAPIA,III.3.1.3.1.362,LABORATORIO. ANÁLISIS CLINICOS: METADONA (ORINA),11.65 
