LTLA_name,LTLA_code,specimen_date,n,percent,sgtf,total,conf_low,conf_high
North Somerset,E06000024,01/12/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
North Tyneside,E08000022,01/11/2021,185,100,Cases with confirmed S-gene,185,97.46445373,100
North Tyneside,E08000022,08/11/2021,123,100,Cases with confirmed S-gene,123,96.22551656,100
North Tyneside,E08000022,09/11/2021,118,100,Cases with confirmed S-gene,118,96.07068069,100
North Tyneside,E08000022,10/11/2021,109,100,Cases with confirmed S-gene,109,95.75741217,100
North Tyneside,E08000022,11/11/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
North Tyneside,E08000022,12/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
North Tyneside,E08000022,15/11/2021,131,100,Cases with confirmed S-gene,131,96.44937794,100
North Tyneside,E08000022,16/11/2021,117,100,Cases with confirmed S-gene,117,96.03817654,100
North Tyneside,E08000022,17/11/2021,146,100,Cases with confirmed S-gene,146,96.80470965,100
North Tyneside,E08000022,18/11/2021,139,100,Cases with confirmed S-gene,139,96.64817222,100
North Tyneside,E08000022,19/11/2021,106,100,Cases with confirmed S-gene,106,95.64158619,100
North Tyneside,E08000022,22/11/2021,123,100,Cases with confirmed S-gene,123,96.22551656,100
North Tyneside,E08000022,23/11/2021,172,100,Cases with confirmed S-gene,172,97.27704733,100
North Tyneside,E08000022,24/11/2021,127,100,Cases with confirmed S-gene,127,96.34086791,100
North Tyneside,E08000022,25/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
North Tyneside,E08000022,26/11/2021,114,100,Cases with confirmed S-gene,114,95.93735542,100
North Tyneside,E08000022,28/11/2021,127,100,Cases with confirmed S-gene,127,96.34086791,100
North Tyneside,E08000022,29/11/2021,132,100,Cases with confirmed S-gene,132,96.47550729,100
North Tyneside,E08000022,30/11/2021,139,100,Cases with confirmed S-gene,139,96.64817222,100
North Tyneside,E08000022,01/12/2021,172,100,Cases with confirmed S-gene,172,97.27704733,100
North Tyneside,E08000022,02/12/2021,109,100,Cases with confirmed S-gene,109,95.75741217,100
North Tyneside,E08000022,03/12/2021,123,100,Cases with confirmed S-gene,123,96.22551656,100
North Tyneside,E08000022,06/12/2021,135,100,Cases with confirmed S-gene,135,96.55163774,100
North Tyneside,E08000022,07/12/2021,118,99.16,Cases with confirmed S-gene,119,94.72229887,99.95611872
North Tyneside,E08000022,07/12/2021,1,0.84,Cases with confirmed SGTF,119,0.043881284,5.277701126
North Tyneside,E08000022,08/12/2021,134,100,Cases with confirmed S-gene,134,96.52662901,100
North Tyneside,E08000022,09/12/2021,125,97.66,Cases with confirmed S-gene,128,92.78266362,99.39274926
North Tyneside,E08000022,09/12/2021,3,2.34,Cases with confirmed SGTF,128,0.607250744,7.217336384
North Tyneside,E08000022,10/12/2021,97,96.04,Cases with confirmed S-gene,101,89.5882884,98.72375325
North Tyneside,E08000022,10/12/2021,4,3.96,Cases with confirmed SGTF,101,1.276246752,10.4117116
North Tyneside,E08000022,13/12/2021,116,80,Cases with confirmed S-gene,145,72.37741121,85.99367055
North Tyneside,E08000022,13/12/2021,29,20,Cases with confirmed SGTF,145,14.00632945,27.62258879
Northumberland,E06000057,01/11/2021,216,100,Cases with confirmed S-gene,216,97.82192134,100
Northumberland,E06000057,03/11/2021,123,100,Cases with confirmed S-gene,123,96.22551656,100
Northumberland,E06000057,05/11/2021,115,100,Cases with confirmed S-gene,115,95.97152782,100
Northumberland,E06000057,08/11/2021,176,100,Cases with confirmed S-gene,176,97.33759583,100
Northumberland,E06000057,09/11/2021,115,100,Cases with confirmed S-gene,115,95.97152782,100
Northumberland,E06000057,10/11/2021,129,100,Cases with confirmed S-gene,129,96.39593948,100
Northumberland,E06000057,11/11/2021,149,100,Cases with confirmed S-gene,149,96.86740909,100
Northumberland,E06000057,12/11/2021,181,100,Cases with confirmed S-gene,181,97.4095972,100
Northumberland,E06000057,13/11/2021,108,100,Cases with confirmed S-gene,108,95.71949364,100
Northumberland,E06000057,14/11/2021,120,100,Cases with confirmed S-gene,120,96.13411481,100
Northumberland,E06000057,15/11/2021,164,100,Cases with confirmed S-gene,164,97.14729471,100
Northumberland,E06000057,16/11/2021,130,100,Cases with confirmed S-gene,130,96.42285828,100
Northumberland,E06000057,17/11/2021,191,100,Cases with confirmed S-gene,191,97.54251635,100
Northumberland,E06000057,18/11/2021,172,100,Cases with confirmed S-gene,172,97.27704733,100
Northumberland,E06000057,19/11/2021,182,100,Cases with confirmed S-gene,182,97.42353266,100
Northumberland,E06000057,20/11/2021,149,100,Cases with confirmed S-gene,149,96.86740909,100
Northumberland,E06000057,21/11/2021,133,100,Cases with confirmed S-gene,133,96.50125488,100
Northumberland,E06000057,22/11/2021,187,100,Cases with confirmed S-gene,187,97.49101987,100
Northumberland,E06000057,23/11/2021,151,100,Cases with confirmed S-gene,151,96.90785936,100
Northumberland,E06000057,24/11/2021,164,100,Cases with confirmed S-gene,164,97.14729471,100
Northumberland,E06000057,25/11/2021,166,99.4,Cases with confirmed S-gene,167,96.20313966,99.9687345
Northumberland,E06000057,25/11/2021,1,0.6,Cases with confirmed SGTF,167,0.031265499,3.796860335
Northumberland,E06000057,26/11/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
Northumberland,E06000057,28/11/2021,126,100,Cases with confirmed S-gene,126,96.31269614,100
Northumberland,E06000057,29/11/2021,178,99.44,Cases with confirmed S-gene,179,96.45202055,99.97083101
Northumberland,E06000057,29/11/2021,1,0.56,Cases with confirmed SGTF,179,0.029168992,3.547979452
Northumberland,E06000057,30/11/2021,173,100,Cases with confirmed S-gene,173,97.29244118,100
Northumberland,E06000057,01/12/2021,165,100,Cases with confirmed S-gene,165,97.16418604,100
Northumberland,E06000057,02/12/2021,155,100,Cases with confirmed S-gene,155,96.98570487,100
Northumberland,E06000057,03/12/2021,137,100,Cases with confirmed S-gene,137,96.60059017,100
Northumberland,E06000057,04/12/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Northumberland,E06000057,05/12/2021,140,99.29,Cases with confirmed S-gene,141,95.52265297,99.9629675
Northumberland,E06000057,05/12/2021,1,0.71,Cases with confirmed SGTF,141,0.037032501,4.477347031
Northumberland,E06000057,06/12/2021,218,99.09,Cases with confirmed S-gene,220,96.4029594,99.84238198
Northumberland,E06000057,06/12/2021,2,0.91,Cases with confirmed SGTF,220,0.15761802,3.597040601
Northumberland,E06000057,07/12/2021,164,100,Cases with confirmed S-gene,164,97.14729471,100
Northumberland,E06000057,08/12/2021,180,100,Cases with confirmed S-gene,180,97.39551017,100
Northumberland,E06000057,09/12/2021,204,99.51,Cases with confirmed S-gene,205,96.89325298,99.97453125
Northumberland,E06000057,09/12/2021,1,0.49,Cases with confirmed SGTF,205,0.025468746,3.10674702
Northumberland,E06000057,10/12/2021,137,97.86,Cases with confirmed S-gene,140,93.38209739,99.44495256
Northumberland,E06000057,10/12/2021,3,2.14,Cases with confirmed SGTF,140,0.555047444,6.617902609
Northumberland,E06000057,11/12/2021,118,92.91,Cases with confirmed S-gene,127,86.59398029,96.50233307
Northumberland,E06000057,11/12/2021,9,7.09,Cases with confirmed SGTF,127,3.497666926,13.40601971
Northumberland,E06000057,13/12/2021,174,88.78,Cases with confirmed S-gene,196,83.2986765,92.67759907
Northumberland,E06000057,13/12/2021,22,11.22,Cases with confirmed SGTF,196,7.322400928,16.7013235
Nottingham,E06000018,16/11/2021,125,100,Cases with confirmed S-gene,125,96.28408721,100
Nottingham,E06000018,17/11/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
Nottingham,E06000018,20/11/2021,112,100,Cases with confirmed S-gene,112,95.8672414,100
Nottingham,E06000018,21/11/2021,121,100,Cases with confirmed S-gene,121,96.16506997,100
Nottingham,E06000018,22/11/2021,150,100,Cases with confirmed S-gene,150,96.88776565,100
Nottingham,E06000018,23/11/2021,158,100,Cases with confirmed S-gene,158,97.04156448,100
Nottingham,E06000018,24/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Nottingham,E06000018,25/11/2021,120,100,Cases with confirmed S-gene,120,96.13411481,100
Nottingham,E06000018,05/12/2021,116,99.15,Cases with confirmed S-gene,117,94.63511745,99.95536834
Nottingham,E06000018,05/12/2021,1,0.85,Cases with confirmed SGTF,117,0.044631663,5.364882551
Nottingham,E06000018,07/12/2021,126,85.14,Cases with confirmed S-gene,148,78.13860415,90.25167425
Nottingham,E06000018,07/12/2021,22,14.86,Cases with confirmed SGTF,148,9.748325746,21.86139585
Nottingham,E06000018,09/12/2021,154,76.62,Cases with confirmed S-gene,201,70.03508747,82.1585457
Nottingham,E06000018,09/12/2021,47,23.38,Cases with confirmed SGTF,201,17.8414543,29.96491253
Nottingham,E06000018,10/12/2021,121,65.05,Cases with confirmed S-gene,186,57.68474616,71.78991809
Nottingham,E06000018,10/12/2021,65,34.95,Cases with confirmed SGTF,186,28.21008191,42.31525384
Nottingham,E06000018,11/12/2021,87,58,Cases with confirmed S-gene,150,49.66532645,65.91850567
Nottingham,E06000018,11/12/2021,63,42,Cases with confirmed SGTF,150,34.08149433,50.33467355
Nottingham,E06000018,12/12/2021,53,37.59,Cases with confirmed S-gene,141,29.6924586,46.17197672
Nottingham,E06000018,12/12/2021,88,62.41,Cases with confirmed SGTF,141,53.82802328,70.3075414
Nottingham,E06000018,13/12/2021,129,31.16,Cases with confirmed S-gene,414,26.77349444,35.90109869
Nottingham,E06000018,13/12/2021,285,68.84,Cases with confirmed SGTF,414,64.09890131,73.22650556
Nuneaton and Bedworth,E07000219,22/11/2021,116,100,Cases with confirmed S-gene,116,96.00513014,100
Oldham,E08000004,09/11/2021,103,100,Cases with confirmed S-gene,103,95.51925852,100
Oldham,E08000004,17/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Oldham,E08000004,22/11/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
Oldham,E08000004,24/11/2021,117,100,Cases with confirmed S-gene,117,96.03817654,100
Oldham,E08000004,29/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Oldham,E08000004,30/11/2021,128,100,Cases with confirmed S-gene,128,96.36861248,100
Oldham,E08000004,01/12/2021,121,100,Cases with confirmed S-gene,121,96.16506997,100
Oldham,E08000004,03/12/2021,106,100,Cases with confirmed S-gene,106,95.64158619,100
Oldham,E08000004,10/12/2021,90,75.63,Cases with confirmed S-gene,119,66.74539182,82.82663706
Oldham,E08000004,10/12/2021,29,24.37,Cases with confirmed SGTF,119,17.17336294,33.25460818
Redbridge,E09000026,29/11/2021,125,100,Cases with confirmed S-gene,125,96.28408721,100
Redbridge,E09000026,09/12/2021,71,67.62,Cases with confirmed S-gene,105,57.69309251,76.23647305
Redbridge,E09000026,09/12/2021,34,32.38,Cases with confirmed SGTF,105,23.76352695,42.30690749
Redbridge,E09000026,10/12/2021,131,61.79,Cases with confirmed S-gene,212,54.85790225,68.29225592
Redbridge,E09000026,10/12/2021,81,38.21,Cases with confirmed SGTF,212,31.70774408,45.14209775
Redbridge,E09000026,12/12/2021,46,41.07,Cases with confirmed S-gene,112,31.98684035,50.77669927
Redbridge,E09000026,12/12/2021,66,58.93,Cases with confirmed SGTF,112,49.22330073,68.01315965
Redcar and Cleveland,E06000003,01/11/2021,110,100,Cases with confirmed S-gene,110,95.79466482,100
Redcar and Cleveland,E06000003,29/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Rochdale,E08000005,01/11/2021,143,99.31,Cases with confirmed S-gene,144,95.61336639,99.96373924
Rochdale,E08000005,01/11/2021,1,0.69,Cases with confirmed SGTF,144,0.036260764,4.386633614
Rochdale,E08000005,02/11/2021,112,100,Cases with confirmed S-gene,112,95.8672414,100
Rochdale,E08000005,08/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Rochdale,E08000005,09/11/2021,137,100,Cases with confirmed S-gene,137,96.60059017,100
Rochdale,E08000005,10/11/2021,116,100,Cases with confirmed S-gene,116,96.00513014,100
Rochdale,E08000005,11/11/2021,129,100,Cases with confirmed S-gene,129,96.39593948,100
Rochdale,E08000005,13/11/2021,101,100,Cases with confirmed S-gene,101,95.43381921,100
Rochdale,E08000005,15/11/2021,150,99.34,Cases with confirmed S-gene,151,95.81138209,99.96542067
Rochdale,E08000005,15/11/2021,1,0.66,Cases with confirmed SGTF,151,0.034579329,4.188617913
Rochdale,E08000005,16/11/2021,161,99.38,Cases with confirmed S-gene,162,96.08882417,99.96776926
Rochdale,E08000005,16/11/2021,1,0.62,Cases with confirmed SGTF,162,0.032230736,3.911175834
Rochdale,E08000005,17/11/2021,130,100,Cases with confirmed S-gene,130,96.42285828,100
Rochdale,E08000005,18/11/2021,132,100,Cases with confirmed S-gene,132,96.47550729,100
Rochdale,E08000005,19/11/2021,115,100,Cases with confirmed S-gene,115,95.97152782,100
Rochdale,E08000005,20/11/2021,121,100,Cases with confirmed S-gene,121,96.16506997,100
Rochdale,E08000005,22/11/2021,137,100,Cases with confirmed S-gene,137,96.60059017,100
Rochdale,E08000005,23/11/2021,120,100,Cases with confirmed S-gene,120,96.13411481,100
Rochdale,E08000005,24/11/2021,130,100,Cases with confirmed S-gene,130,96.42285828,100
Rochdale,E08000005,25/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Rochdale,E08000005,26/11/2021,114,100,Cases with confirmed S-gene,114,95.93735542,100
Rochdale,E08000005,29/11/2021,102,99.03,Cases with confirmed S-gene,103,93.93366351,99.9492994
Rochdale,E08000005,29/11/2021,1,0.97,Cases with confirmed SGTF,103,0.050700599,6.066336493
Rochdale,E08000005,30/11/2021,139,100,Cases with confirmed S-gene,139,96.64817222,100
Rochdale,E08000005,01/12/2021,151,100,Cases with confirmed S-gene,151,96.90785936,100
Rochdale,E08000005,02/12/2021,143,100,Cases with confirmed S-gene,143,96.73944909,100
Rochdale,E08000005,03/12/2021,136,97.84,Cases with confirmed S-gene,139,93.33597352,99.44094757
Rochdale,E08000005,03/12/2021,3,2.16,Cases with confirmed SGTF,139,0.559052429,6.664026481
Rochdale,E08000005,10/12/2021,116,81.69,Cases with confirmed S-gene,142,74.13578984,87.48466237
Rochdale,E08000005,10/12/2021,26,18.31,Cases with confirmed SGTF,142,12.51533763,25.86421016
Rochdale,E08000005,12/12/2021,75,69.44,Cases with confirmed S-gene,108,59.73194725,77.75147205
Rochdale,E08000005,12/12/2021,33,30.56,Cases with confirmed SGTF,108,22.24852795,40.26805275
Rochdale,E08000005,13/12/2021,76,52.05,Cases with confirmed S-gene,146,43.66725435,60.33258281
Rochdale,E08000005,13/12/2021,70,47.95,Cases with confirmed SGTF,146,39.66741719,56.33274565
Rotherham,E08000018,01/11/2021,206,100,Cases with confirmed S-gene,206,97.71814667,100
Rotherham,E08000018,02/11/2021,193,100,Cases with confirmed S-gene,193,97.56747992,100
Rotherham,E08000018,03/11/2021,172,100,Cases with confirmed S-gene,172,97.27704733,100
Rotherham,E08000018,04/11/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
Rotherham,E08000018,05/11/2021,147,100,Cases with confirmed S-gene,147,96.82588649,100
Rotherham,E08000018,06/11/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
Rotherham,E08000018,07/11/2021,117,100,Cases with confirmed S-gene,117,96.03817654,100
Rotherham,E08000018,08/11/2021,157,100,Cases with confirmed S-gene,157,97.02317608,100
Rotherham,E08000018,09/11/2021,137,100,Cases with confirmed S-gene,137,96.60059017,100
Rotherham,E08000018,10/11/2021,156,100,Cases with confirmed S-gene,156,97.00455766,100
Rotherham,E08000018,11/11/2021,125,100,Cases with confirmed S-gene,125,96.28408721,100
Rotherham,E08000018,12/11/2021,157,100,Cases with confirmed S-gene,157,97.02317608,100
Rotherham,E08000018,13/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
Rotherham,E08000018,14/11/2021,104,100,Cases with confirmed S-gene,104,95.5607903,100
Rotherham,E08000018,15/11/2021,153,100,Cases with confirmed S-gene,153,96.9472783,100
Rotherham,E08000018,16/11/2021,150,100,Cases with confirmed S-gene,150,96.88776565,100
Rotherham,E08000018,17/11/2021,120,100,Cases with confirmed S-gene,120,96.13411481,100
Rotherham,E08000018,18/11/2021,146,100,Cases with confirmed S-gene,146,96.80470965,100
Rotherham,E08000018,19/11/2021,124,100,Cases with confirmed S-gene,124,96.25503088,100
Rotherham,E08000018,20/11/2021,108,100,Cases with confirmed S-gene,108,95.71949364,100
Rotherham,E08000018,21/11/2021,103,100,Cases with confirmed S-gene,103,95.51925852,100
Rotherham,E08000018,22/11/2021,140,100,Cases with confirmed S-gene,140,96.67146721,100
Rotherham,E08000018,23/11/2021,141,100,Cases with confirmed S-gene,141,96.69444064,100
Rotherham,E08000018,24/11/2021,165,100,Cases with confirmed S-gene,165,97.16418604,100
Rotherham,E08000018,25/11/2021,154,100,Cases with confirmed S-gene,154,96.96661328,100
Rotherham,E08000018,26/11/2021,121,100,Cases with confirmed S-gene,121,96.16506997,100
Rotherham,E08000018,29/11/2021,158,100,Cases with confirmed S-gene,158,97.04156448,100
Rotherham,E08000018,30/11/2021,172,100,Cases with confirmed S-gene,172,97.27704733,100
Rotherham,E08000018,01/12/2021,172,100,Cases with confirmed S-gene,172,97.27704733,100
Rotherham,E08000018,02/12/2021,154,99.35,Cases with confirmed S-gene,155,95.9167096,99.96631328
Rotherham,E08000018,02/12/2021,1,0.65,Cases with confirmed SGTF,155,0.033686716,4.083290404
Rotherham,E08000018,03/12/2021,113,98.26,Cases with confirmed S-gene,115,93.23643375,99.69819769
Rotherham,E08000018,03/12/2021,2,1.74,Cases with confirmed SGTF,115,0.301802305,6.763566254
Rotherham,E08000018,05/12/2021,104,97.2,Cases with confirmed S-gene,107,91.42322593,99.27310924
Rotherham,E08000018,05/12/2021,3,2.8,Cases with confirmed SGTF,107,0.726890758,8.57677407
Rotherham,E08000018,06/12/2021,117,100,Cases with confirmed S-gene,117,96.03817654,100
Rotherham,E08000018,07/12/2021,132,91.67,Cases with confirmed S-gene,144,85.5821254,95.42614564
Rotherham,E08000018,07/12/2021,12,8.33,Cases with confirmed SGTF,144,4.573854357,14.4178746
